comparisonID	jaccard	cosine	sigjaccard	chrDir
22659600_1	0.00630369947998796	0.00238428849942635	0.00630369947998796	0.00630369947998796
24361742_1	-0.00575096285945722	0.00894388128934928	-0.00575096285945722	-0.00575096285945722
GSE72258_1	0	-0.00885143759406838	0	0
GSE72258_2	-0.000278551532033426	-0.00167165182027994	-0.000278551532033426	-0.000278551532033426
GSE69531_1	0.00301352318333607	0.020396835630732	0.00301352318333607	0.00301352318333607
GSE69531_2	0.0272746312743445	0.0382168696740077	0.0272746312743445	0.0272746312743445
GSE69531_3	0.00329709334829013	0.0226881334484051	0.00329709334829013	0.00329709334829013
GSE69531_4	0.00301352318333607	0.020396835630732	0.00301352318333607	0.00301352318333607
GSE58203_1	0.00318974145606376	-0.00998469291587299	0.00318974145606376	0.00318974145606376
GSE58203_2	0.0151885250616879	0.00606918207844352	0.0151885250616879	0.0151885250616879
GSE58203_3	0.0250204012113544	0.0467780326031243	0.0250204012113544	0.0250204012113544
GSE58203_4	0.0309322155342267	0.080459222659432	0.0309322155342267	0.0309322155342267
GSE58203_5	4.08947777368832e-05	-0.00985546931974645	4.08947777368832e-05	4.08947777368832e-05
GSE58203_6	0.0115728695756262	0.0197443583221876	0.0115728695756262	0.0115728695756262
GSE58203_7	0.0269313197577806	0.060237810353255	0.0269313197577806	0.0269313197577806
GSE58203_8	0.0315983887071907	0.0909033393341186	0.0315983887071907	0.0315983887071907
GSE59642_1	-0.023316526251498	-0.0418661114995501	-0.023316526251498	-0.023316526251498
GSE59642_2	0.00528907875976612	0.0130605810858275	0.00528907875976612	0.00528907875976612
GSE59642_3	0.0337062552561296	0.0667361626240603	0.0337062552561296	0.0337062552561296
GSE64922_1	-0.0058840381650022	0.00413186691447943	-0.0058840381650022	-0.0058840381650022
GSE60162_1	0.0136369581481023	0.10623334660454	0.0136369581481023	0.0136369581481023
GSE31685_1	-0.0303001108849476	-0.0945901281144135	-0.0303001108849476	-0.0303001108849476
E-MEXP-3890_1	0.021728156963774	0.0205246250891496	0.021728156963774	0.021728156963774
GSE31980_1	0.0021804997431741	-0.00345783655812492	0.0021804997431741	0.0021804997431741
GSE15615_1	-0.00140518794689101	-0.0164850658276158	-0.00140518794689101	-0.00140518794689101
GSE15083_1	0.0006727306663677	-0.0171827392788395	0.0006727306663677	0.0006727306663677
GSE108035_1	-0.0080389585662469	-0.00558420897290159	-0.0080389585662469	-0.0080389585662469
GSE108035_2	0.00235821337575371	-0.00473290218454229	0.00235821337575371	0.00235821337575371
GSE108035_3	0.00192453060728254	0.00745871610215913	0.00192453060728254	0.00192453060728254
GSE21959_1	-0.00622270209137718	-0.0203316944781629	-0.00622270209137718	-0.00622270209137718
GSE21959_2	-0.00508605154730179	-0.0334652989552717	-0.00508605154730179	-0.00508605154730179
GSE24742_1	0.00571446148925904	0.0410333705393718	0.00571446148925904	0.00571446148925904
GSE24742_2	0.001080708055899	-0.00366704366729888	0.001080708055899	0.001080708055899
GSE24742_3	-0.00308245812752227	0.0149181690701363	-0.00308245812752227	-0.00308245812752227
GSE74668_1	0.00562870856308469	0.0152039072960363	0.00562870856308469	0.00562870856308469
E-GEOD-10024_1	-0.00414167430303648	0.00646185568846917	-0.00414167430303648	-0.00414167430303648
E-GEOD-10024_2	-0.00983988625079615	-0.0397392784075247	-0.00983988625079615	-0.00983988625079615
E-GEOD-12860_1	-0.0115338688666956	-0.0638624549713189	-0.0115338688666956	-0.0115338688666956
E-GEOD-12860_2	-0.00807796714699229	-0.0479968176989027	-0.00807796714699229	-0.00807796714699229
E-GEOD-12860_3	-8.47456576646075e-05	-0.0279945099507546	-8.47456576646075e-05	-8.47456576646075e-05
E-GEOD-12860_4	-0.00457270557615426	-0.036608624709348	-0.00457270557615426	-0.00457270557615426
E-GEOD-12860_5	-0.0166388538372839	-0.0655451487102208	-0.0166388538372839	-0.0166388538372839
E-GEOD-12860_6	-0.00473479010519565	-0.0382022236827968	-0.00473479010519565	-0.00473479010519565
E-GEOD-12860_7	-0.00485803570826786	-0.0370629663904243	-0.00485803570826786	-0.00485803570826786
E-GEOD-12860_8	-0.00581220384390905	-0.0427133589509002	-0.00581220384390905	-0.00581220384390905
E-GEOD-14359_1	0.0309409209925949	0.0579537453342035	0.0309409209925949	0.0309409209925949
E-GEOD-14359_2	-0.0207577455060482	-0.0883660550688739	-0.0207577455060482	-0.0207577455060482
E-GEOD-1919_1	0.0117037799775338	0.0785864231045924	0.0117037799775338	0.0117037799775338
E-GEOD-1919_2	0.0220950840352725	0.0861048496544585	0.0220950840352725	0.0220950840352725
E-GEOD-1919_3	0.00291855315988821	0.059518148797868	0.00291855315988821	0.00291855315988821
E-GEOD-1919_4	0.0382603893643091	0.132296012962125	0.0382603893643091	0.0382603893643091
E-GEOD-1919_5	0.0460326228886679	0.133556722893657	0.0460326228886679	0.0460326228886679
E-GEOD-1919_6	0.027550636117436	0.0994771809376617	0.027550636117436	0.027550636117436
E-GEOD-1919_7	0.0145420315265365	0.0826000123414184	0.0145420315265365	0.0145420315265365
E-GEOD-1919_8	0.0138542311542823	0.0411679604328021	0.0138542311542823	0.0138542311542823
E-GEOD-1919_9	0.0027758343742289	0.0474556740672795	0.0027758343742289	0.0027758343742289
E-GEOD-19664_1	-0.0129700189244669	-0.0315310498526286	-0.0129700189244669	-0.0129700189244669
E-GEOD-19664_2	0.0155892084308961	0.0104888574466721	0.0155892084308961	0.0155892084308961
E-GEOD-19664_3	0.01307375888452	-0.0112865470043093	0.01307375888452	0.01307375888452
