comparisonID	jaccard	cosine	sigjaccard	chrDir
22659600_1	0.121993471683534	0.401820316969494	0.115567913453822	0.103057106106906
24361742_1	0.0957409385509579	0.233902880323245	0.101105230386052	0.0264417576432926
GSE72258_1	0.00273224043715847	0.0187427387150158	0	0.00693552244080967
GSE72258_2	-0.0102714600146735	0.0138789769855031	-0.0383141762452107	-0.0153475536460274
GSE69531_1	0.0113967691129123	0.0590321779234905	NA	NA
GSE69531_2	0.0247989898099824	0.128828773837091	NA	NA
GSE69531_3	0.0204434633392781	0.0941474188783316	NA	NA
GSE69531_4	0.0113967691129123	0.0590321779234905	NA	NA
GSE58203_1	-0.0123161831035226	-0.0164793843303033	-0.00991008105369807	-0.0084578246945882
GSE58203_2	0.00557927840724275	0.0186998643316817	0.00518512882257299	-0.00610987988700057
GSE58203_3	0.0117404351843997	0.0388874839565818	0.0117180959222963	7.67782817334868e-06
GSE58203_4	0.0107902122405177	0.0406713798280978	0.00997935866842319	0.00508140640884003
GSE58203_5	-0.00776732333627364	-0.0339465269204545	-0.00675502076820965	-0.00911255097143959
GSE58203_6	0.00203312134891163	0.0232597258076545	0.00425448137196471	0.000221286846311697
GSE58203_7	0.00900489957271074	0.0588394978551382	0.00940870902603381	0.00462364329087478
GSE58203_8	0.0133954825308542	0.0926700087150067	0.0145403274860779	0.00998098282038115
GSE59642_1	0.00579141445646566	0.00044360445551384	NA	NA
GSE59642_2	0.0120516476815093	0.0384327853477388	NA	NA
GSE59642_3	0.00636632498887974	0.0434652429124305	NA	NA
GSE64922_1	-0.0232045191772103	-0.070589703362764	-0.0229257148609637	-0.000154504592360997
GSE60162_1	-0.00612172902425319	-0.0340384369226802	NA	NA
GSE31685_1	-0.0209936180321549	-0.0794902577679647	-0.0275984969282847	0.00296444152738532
E-MEXP-3890_1	0.0130495028588883	0.07935647659583	0.0117384873251051	-0.00407931539091708
GSE31980_1	-0.000501388089543704	-0.0505166876503034	-0.00152055346659501	-0.0192763604829889
GSE15615_1	-0.0017178522674816	-0.00804124852331279	-0.0027358546972624	0
GSE15083_1	0.00288859532324445	-0.0187419755832337	NA	0.00126788419366904
GSE108035_1	-0.00580240836605663	-0.02941612630165	-0.00656089346436215	0.000887774741640267
GSE108035_2	-0.0111894268986372	-0.112871036065524	-0.0132419446870738	-0.0203802048070413
GSE108035_3	-0.012516494750841	-0.121819939907934	-0.0142540880443586	-0.0223505710882209
GSE21959_1	0.0195473586238977	0.0569155730217981	0.0179749417775451	-0.00254921409869509
GSE21959_2	0.0141858013091097	0.0608969745387017	0.0131702026134955	0.00384397917612393
GSE24742_1	0.0229109287153489	0.0477357697816825	NA	0.00981352164382653
GSE24742_2	0.00688615530743612	0.0507184809284364	NA	0.0123172514619883
GSE24742_3	-0.00458259567436783	-0.0229703765326254	NA	-0.0133046475016402
GSE74668_1	-0.0161877166521129	-0.0417365047559196	NA	NA
E-GEOD-10024_1	-0.0172356215892664	-0.0590799471833674	NA	NA
E-GEOD-10024_2	-0.00389613168449215	-0.0243541230763691	NA	NA
E-GEOD-12860_1	0.00997393554621233	0.037135268393068	NA	NA
E-GEOD-12860_2	-0.0140981650847112	-0.0374303083188089	NA	NA
E-GEOD-12860_3	0.00341813971191311	0.0282526513646802	NA	NA
E-GEOD-12860_4	-0.00905466489369188	0.000430291194922655	NA	NA
E-GEOD-12860_5	-0.00695741264352981	0.0272264348269184	NA	NA
E-GEOD-12860_6	-0.0169231827007411	-0.0400264129471952	NA	NA
E-GEOD-12860_7	-0.00581655044363114	0.00572773792130468	NA	NA
E-GEOD-12860_8	-0.0095671876703348	0.034402186390271	NA	NA
E-GEOD-14359_1	-0.0105135745558556	-0.0147342763064644	-0.0121198478534902	0.0158795146988625
E-GEOD-14359_2	-0.00483596267322392	-0.027732465617687	-0.00548106661853084	-0.0108970678813913
E-GEOD-1919_1	0.00879777563748806	-0.00692357312998912	NA	NA
E-GEOD-1919_2	-0.00816521945661476	-0.0275043039485666	NA	NA
E-GEOD-1919_3	-0.00328641569378612	-0.0310205262323916	NA	NA
E-GEOD-1919_4	0.0406142720818114	0.129176031590772	NA	NA
E-GEOD-1919_5	0.0123838518853211	0.0690460439587051	NA	NA
E-GEOD-1919_6	0.0530298253710032	0.163701825250038	NA	NA
E-GEOD-1919_7	0.047340757946282	0.131925502436859	NA	NA
E-GEOD-1919_8	0.0414128216062147	0.130105194279999	NA	NA
E-GEOD-1919_9	0.000313631862183961	-0.0392849065875197	NA	NA
E-GEOD-19664_1	-0.00925074202585806	-0.0593570615843439	NA	NA
E-GEOD-19664_2	0.0122250967563738	0.05798670419536	NA	NA
E-GEOD-19664_3	0.00487210274460536	0.0321478548006835	NA	NA
E-GEOD-19664_4	0.00527921844858663	0.00261094241213496	NA	NA
E-GEOD-19664_5	-0.00802365352102867	-0.0423274151818993	NA	NA
E-GEOD-19664_6	0.0107557494786898	0.0696032510869173	NA	NA
E-GEOD-43923_1	-0.00136637412540932	0.0198576739359994	0.0110901405979352	0.00716514807072094
E-GEOD-51812_1	-0.0011006714029356	0.0257402464410413	-0.000328993606759125	-0.00820077627561583
E-GEOD-51812_2	-0.000809378098812699	0.0298591982334715	0.00020223214090917	-0.00117594302352686
E-GEOD-68760_1	-0.00410070000241388	-0.0398292036093959	-0.00625966819268948	-0.0200155917875749
E-GEOD-82107_1	0.0254977109160731	0.0861701035007802	0.0114148380546434	0.0266682907546493
E-GEOD-9451_1	0.0103667814413381	0.0721291598278588	0.0227471337027204	0.0123563474170375
