comparisonID	jaccard	cosine	sigjaccard	chrDir
22659600_1	-0.0297474324543693	-0.185209964478112	-0.0306789292872142	-0.0455331729048142
24361742_1	-0.0271122792305411	-0.0776170716493857	-0.00289895683010855	0.0205093005523499
GSE72258_1	0	-0.00170163345827777	0	-0.000859032919390594
GSE72258_2	0	-0.0155603436510893	NA	-0.004
GSE69531_1	-0.00814579809543471	-0.101788017080437	NA	NA
GSE69531_2	-0.0112743618113756	-0.161736910622687	NA	NA
GSE69531_3	-0.00941358032957601	-0.0663052137460004	NA	NA
GSE69531_4	-0.00814579809543471	-0.101788017080437	NA	NA
GSE58203_1	0.0437158469945355	0.188502790984513	0.0419847328244275	0.064786381133927
GSE58203_2	0.0380464458405973	0.211555071219507	0.0328820116054159	0.0579456401969441
GSE58203_3	0.0292260141321035	0.225633412170599	0.0276318228091789	0.0752747252747253
GSE58203_4	0.0411420875101811	0.268421957838976	0.0360776528622232	0.0846653194250448
GSE58203_5	0.0277777777777778	0.111117281248455	0.0265700483091787	0.0355442793401656
GSE58203_6	0.0199699052762474	0.0924189874521943	0.0165697442388169	0.0220108067062929
GSE58203_7	0.0149994466261699	0.129794677310554	0.0139933086606131	0.025343919990395
GSE58203_8	0.00595789539039254	0.0963520682419338	0.00570919341188919	0.0045662804824777
GSE59642_1	0.000820373928447906	-0.0501069884964586	NA	NA
GSE59642_2	-0.00251954027707052	-0.0501947460736798	NA	NA
GSE59642_3	-0.00418876368194416	0.00448719325397718	NA	NA
GSE64922_1	0.0242312706445756	0.145630840771834	0.0212191408315048	0.0333676506246883
GSE60162_1	0.00884426138876603	-0.0475602652202506	NA	NA
GSE31685_1	-0.00386078107454184	-0.00362918094199507	-0.00143936744714681	0.000656120142888385
E-MEXP-3890_1	0.0108284452336203	0.0751916662742959	0.00790138916030562	0.0239215935041868
GSE31980_1	0.0103508657773719	0.0435186622989747	0.00789221574334835	0.0309907155005708
GSE15615_1	0.0194011312083257	0.214343278843771	0.0230890330047757	0
GSE15083_1	0.0106954244885279	0.0123059468526649	NA	0.0147079462821154
GSE108035_1	-0.00303540612034504	-0.00474512322216474	-0.00305531109429089	0.000450603473153654
GSE108035_2	-0.00671507505603339	-0.00832564444582687	-0.00608714685946666	-0.0136135282560882
GSE108035_3	-0.00392109932790233	0.0164311870006314	-0.00383287409586225	-0.0098912739188238
GSE21959_1	0.00152325899756109	-0.0225494080639227	0.00795186408683341	0.00447774836206123
GSE21959_2	0.00613883761354008	0.0126095818711959	0.0107816711590297	0.0144761493462288
GSE24742_1	0.00267629977439944	-0.063204212875208	NA	-0.0086768152188897
GSE24742_2	0.0025609756097561	0.0159524186734731	NA	0.0106707812933496
GSE24742_3	-0.00245614994027305	-0.00547228984678764	NA	0.000933542499036428
GSE74668_1	0.0473427194317605	0.118331010546038	NA	NA
E-GEOD-10024_1	0.0376840825381381	0.151562004079938	NA	NA
E-GEOD-10024_2	0.0553301342608078	0.245720214495463	NA	NA
E-GEOD-12860_1	0.057493649761691	0.191087944846514	NA	NA
E-GEOD-12860_2	-0.00979392858806271	-0.0146147028938238	NA	NA
E-GEOD-12860_3	-0.0043682356197237	0.00449782117290718	NA	NA
E-GEOD-12860_4	-0.00176131802808491	0.0703743351688185	NA	NA
E-GEOD-12860_5	0.00814352611732608	0.113354402542924	NA	NA
E-GEOD-12860_6	-0.00991573017441051	-0.030980572936808	NA	NA
E-GEOD-12860_7	-0.00329371045186323	0.0430298394160999	NA	NA
E-GEOD-12860_8	0.013589258525567	0.127463940089127	NA	NA
E-GEOD-14359_1	0.00355812523606751	0.0181634299133438	0.00368581583931273	0.0254979588416794
E-GEOD-14359_2	0.0142990851078658	0.0323290338728052	0.0202045408265226	0.0189804461907961
E-GEOD-1919_1	0.0277659444795142	0.032841830843137	NA	NA
E-GEOD-1919_2	0.00928455345187795	0.00304553934874749	NA	NA
E-GEOD-1919_3	0.00135851302329355	-0.017753315738001	NA	NA
E-GEOD-1919_4	0.0322781127684333	0.0839729436862895	NA	NA
E-GEOD-1919_5	0.0113837772758709	0.0465449663673343	NA	NA
E-GEOD-1919_6	0.0256392516237856	0.0767012234343709	NA	NA
E-GEOD-1919_7	0.000444821043603917	-0.0125871299946096	NA	NA
E-GEOD-1919_8	0.00613118382629679	-0.0143772867879148	NA	NA
E-GEOD-1919_9	0.00405807019675815	0.00726001548785723	NA	NA
E-GEOD-19664_1	0.011076545684953	0.168841896825632	NA	NA
E-GEOD-19664_2	0.00631266627382294	-0.0163032536568272	NA	NA
E-GEOD-19664_3	-0.00918648362541665	-0.109237572645689	NA	NA
E-GEOD-19664_4	0.0114776344686964	0.125113836781874	NA	NA
E-GEOD-19664_5	-0.00165563510528449	-0.0220415391158438	NA	NA
E-GEOD-19664_6	-0.00949088247911402	-0.122433449683525	NA	NA
E-GEOD-43923_1	0.0210460456542029	0.175151967223772	0.0280485014870739	0.078327660551292
E-GEOD-51812_1	-0.00662001888920457	-0.0649674480215533	-0.00546929188462316	-0.046548392890643
E-GEOD-51812_2	-0.00490215799240594	-0.0407790557760138	-0.00423419406554721	-0.0237898771733358
E-GEOD-68760_1	0.0417294455562412	0.348059703721005	0.0335450170240774	0.109223956079127
E-GEOD-82107_1	-0.00107124896881409	0.0456964852644568	0.00201612903225806	0.0126345781768942
E-GEOD-9451_1	-0.00403703304638966	-0.0941774724693384	-0.00313197370092858	-0.0150191007333864
E-GEOD-9451_2	0.00409310182369948	-0.0367794078778198	0.00422534427965757	0.00671141186921726
